Id,Lang,Code,Definition,CreateDate,IsDeleted,UpdateDate,GUID,CreateUserId,UpdateUserId,Definition_Translated_fil
10731,en,mail_TravelInsuranceBtn,Get Travel Insurance.,2023-02-10 13:13:20.990,0,,7820f4f8-0378-4bbd-89f7-d75b9e049b9b,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Kumuha ng seguro sa paglalakbay.
10732,en,mail_PaymentDetails,Payment details,2023-02-10 13:13:32.067,0,,6be8bf15-566c-48aa-815b-448248cbdcaa,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Mga detalye ng pagbabayad
10733,en,mail_HelloPrecious,Hello,2023-02-10 13:13:48.653,0,2024-05-21 14:29:28.237,7ca0c6ac-437b-47ab-9824-61f74fe50199,16ac3327-cf2e-4728-9cab-f0504fd290c0,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,Kumusta
10734,en,mail_payment_successfully,"Your payment has been made successfully, your ticket has been received. We wish you good flights in advance!",2023-02-10 13:14:02.830,0,,0d4dd04a-8b82-420c-9caa-e33edce2e29a,16ac3327-cf2e-4728-9cab-f0504fd290c0,,
10735,en,mail_campaign_1,"
Need a hotel?",2023-02-10 13:14:14.500,0,,0dc123a1-2f40-476d-818c-049766d8cfc0,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Kailangan mo ba ng hotel?
10736,en,mail_campaign_1_txt,Check out the most suitable hotels before planning your trip…,2023-02-10 13:14:28.530,0,,7aa10958-99f4-4384-910e-8fbcea9c2596,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Suriin ang mga pinakaangkop na hotel bago planuhin ang iyong paglalakbay…
10737,en,mail_campaign_2,Would you like to rent a car?,2023-02-10 13:14:42.177,0,,e69de4ef-af3b-41bc-9609-02e87aead35a,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Nais po bang umupa ng kotse?
10738,en,mail_campaign_2_txt,"Check out the best rental car deals for your trip Before you plan your trip, check out the most suitable hotels…",2023-02-10 13:14:53.137,0,,a390cf16-fd78-4a5b-a680-f92feb841efc,16ac3327-cf2e-4728-9cab-f0504fd290c0,,"Tingnan ang pinakamahusay na mga alok sa renta ng sasakyan para sa iyong biyahe. Bago mo planuhin ang iyong biyahe, tingnan ang mga pinakaangkop na hotel…"
11357,en,other_phone_number_list,See other phone numbers,2023-02-15 09:35:52.657,0,2024-05-22 11:29:20.973,30ee73e1-4e55-4d47-bfd8-88b507f8d603,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Tingnan ang iba pang mga numero ng telepono
11369,en,faq_category_detail_title,faq_category_detail_title,2023-02-17 09:43:10.190,0,,e955904a-2890-4ea9-a674-0e5e2719b599,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Mga Detalye ng Kategorya ng FAQ
11370,en,landing_page_flight_city_alternate_title_one,-,2023-02-17 09:43:24.813,0,,f0d79c58-f680-4026-a53b-9697ab3d40d2,16ac3327-cf2e-4728-9cab-f0504fd290c0,,
11375,en,redirect_to_package_tours_page,"You are being redirected to the package tours page, please wait...",2023-02-17 10:17:37.260,0,,e678a6eb-8acc-4c3f-b86f-769c100fa6c0,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Ididirekta ka sa pahina ng mga paketeng bakasyon. Mangyaring maghintay...
11381,en,redirect_to_hotel_page,"You are being redirected to the hotel page, please wait...",2023-02-17 10:23:19.080,0,,496f3df2-1c67-4a77-8456-83bef7f71092,16ac3327-cf2e-4728-9cab-f0504fd290c0,,Ikaw ay ireredirekta sa pahina ng hotel. Mangyaring maghintay...
11462,en,AP_MealCode,Amerikan,2023-03-02 12:35:59.370,0,,8ab2e20b-aa99-4f5f-81c5-cbcc493c35a8,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Amerikano
11463,en,B_MealCode,Breakfast,2023-03-02 12:36:18.157,0,2023-11-07 17:27:56.750,1d048a72-7eb6-44b6-ad3a-03179d8de4a8,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,5c65c7fa-cc58-4cae-a754-58a091feab8e,Almusal
11464,en,BP_MealCode,Bermuda,2023-03-02 12:36:29.637,0,,c1932f19-470b-4ddb-a56f-b81cbf9f7333,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Bermuda
11465,en,C_MealCode,ALCOHOL Complimentary,2023-03-02 12:36:42.980,0,,b8b85efd-ae09-4f5b-bfcc-f0d907c6b244,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Alak: Libre
11466,en,CB_MealCode,Cabin Plan,2023-03-02 12:36:53.607,0,,a46e07d4-e1b6-491d-b82a-221bb1be13c4,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Plano ng Kabina
11467,en,CBA _MealCode,Complimentary Drinks,2023-03-02 12:37:11.260,0,,315de4df-5acf-4608-83f8-d7ee6bf55072,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Libreng Inumin
11468,en,CP_MealCode,"Continental  Beverage
",2023-03-02 12:37:59.417,0,,2548989c-b5d1-4f40-911c-408e728a0a6b,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Kontinental na Inumin
11469,en,D_MealCode,Dinner,2023-03-02 12:38:14.540,0,,ae245b23-e698-4739-b78f-15282165db80,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Hapunan
11470,en,EDL_MealCode,Cold Breakfast,2023-03-02 12:38:37.693,0,,68655641-69b9-4642-811c-c67863004e0e,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Malamig na almusal
11471,en,EP_MealCode, EUROPEAN,2023-03-02 12:38:51.143,0,,98e481c6-9e4a-4d26-8691-f04436c20c4f,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,EUROPEO
11472,en,F_MealCode,Food for Purchase,2023-03-02 12:39:17.710,0,,b2818a9c-5d45-4f2e-8faa-7275ddb10e3a,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pagkain na Mabibili
11473,en,FDL_MealCode,Cold Brunch,2023-03-02 12:40:09.470,0,,e49e53b3-849d-40e6-956f-79efe98524f5,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Malamig na brunch
11474,en,FP_MealCode,Family Plan,2023-03-02 12:40:39.450,0,,edb65378-9c71-44c7-9f61-5b40f05b8d53,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Plano ng Pamilya
11475,en,G_MealCode,Food for Purchase,2023-03-02 12:41:14.540,0,,3eefd2ca-fdfb-4b49-9869-8b470ac03c67,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Mga pagkaing mabibili
11476,en,H_MealCode,Hot Meal ,2023-03-02 12:41:48.643,0,,28cae7da-8d10-4638-9939-489734ba5207,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Mainit na pagkain
11477,en,K_MealCode,Breakfast,2023-03-02 12:42:16.023,0,,a11ace7a-994f-4884-bcb6-36363e1310d1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Almusal
11478,en,L_MealCode,Lunch,2023-03-02 12:42:48.700,0,,73ab71ae-0b60-488e-a807-e7a9fadc956f,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Tanghalian
11479,en,M_MealCode,Meal,2023-03-02 12:42:59.537,0,,438e4a7d-70ee-4685-a3f8-f0278c2af42c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pagkain
11480,en,MA_MealCode,American Food,2023-03-02 12:43:27.120,0,,a4c717a5-a958-4148-83a5-b13485804fa0,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pagkaing Amerikano
11481,en,MD_MealCode,Main and Dinner,2023-03-02 12:43:44.837,0,,0a31156d-5c6e-4f9d-a28d-cce4e284806f,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pangunahing putahe at hapunan
11482,en,N_MealCode,No Meal svc,2023-03-02 12:44:15.063,0,,3f76bb5b-5057-404e-9c82-6e0a1d638246,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Walang serbisyong pagkain
11483,en,O_MealCode,Cold Meal,2023-03-02 12:44:33.817,0,,bedaf98e-3c8f-4908-a105-36c0a19d1ef1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Malamig na pagkain
11484,en,P_MealCode	,Alcohol Complimentary,2023-03-02 12:45:43.627,0,,081aa111-8e20-4a0e-adfe-3f24b7440389,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Komplimentaryong alak
11485,en,R_MealCode,Refreshment,2023-03-02 12:46:36.167,0,,744f654f-5a15-4169-8d79-e38fc560f46d,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pagkain at inumin
11486,en,S_MealCode,Snack,2023-03-02 12:46:57.330,0,,508452cf-15a7-4d76-8cb3-924eea76b781,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Meryenda
11487,en,V_MealCode,Refreshment Purchase,2023-03-02 12:47:10.987,0,,26d454c9-1ad7-450c-9dd2-0375dc836c3a,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pagbili ng pagkain at inumin
11541,en,show_all_connections,Show stop details,2023-03-02 16:57:43.633,0,2024-05-22 11:29:21.000,89db65ea-127e-4e12-abee-d9606cf5d706,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Ipakita ang mga detalye ng layover
11656,en,between_stop_notification,Technical stops,2023-03-06 15:04:57.940,0,2024-05-22 12:00:29.897,8648e31d-8277-47cb-8e8e-cd50091c4043,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Mga teknikal na paghinto
11672,en,reservation_number_label,Reservation Number,2023-03-16 14:50:36.210,0,2024-05-22 11:29:20.983,0d598bd0-9165-479b-a630-93b627c033bc,14559dca-02b0-4708-8849-78ec823fbcc6,,Numero ng Reserbasyon
11686,en,mail_DearCustomer,Hallo,2023-03-24 10:30:30.197,0,,311249df-2238-4941-8a75-50f1498f2243,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Kumusta
11692,en,mail_UserConfirm,Membership verification,2023-03-24 12:30:07.350,0,,953662e0-3255-43d7-ae9a-3aa6e0003ce0,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pagpapatunay ng pagiging miyembro
11693,en,mail_DearCustomer,"Our dear customer,",2023-03-24 12:30:25.743,0,2023-12-04 14:21:34.667,380b22f7-e2d9-448c-9523-2e3acf5f3714,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,13148a65-3721-4dff-a390-127d6a77d543,"Minamahal naming kliyente,"
11694,en,mail_UserConfirmTxt,"You are in the last step to complete your membership. You can confirm your membership by clicking the link below. If you have a problem with approval, please contact us at service@martigo.com",2023-03-24 12:30:45.130,0,,26c094f7-274d-45b9-99d9-54fc671c5bef,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,"Nasa huling hakbang ka na upang makumpleto ang iyong pagiging miyembro. Maaari mong kumpirmahin ang iyong pagiging miyembro sa pamamagitan ng pag-click sa link sa ibaba. Kung mayroon kang problema sa pag-apruba, mangyaring makipag-ugnayan sa amin sa service@martigo.com"
11695,en,mail_UserInformation,Your User Information,2023-03-24 12:31:06.263,0,,e311090d-cee0-479f-9041-0fb715b2e5c1,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Ang Iyong Impormasyon ng Gumagamit
11696,en,mail_UserConfirmBtn,Please click here to verify,2023-03-24 12:31:27.357,0,,d14590b8-9f16-4b7f-8069-787c577909a7,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Mangyaring i-click dito upang beripikahin
11697,en,mail_RememberPassword,Password Reset,2023-03-24 12:33:42.277,0,,39c46e93-df13-4c9e-a7c5-272292504cec,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pag-reset ng Password
11698,en,mail_DearCustomer,"Our dear customer,",2023-03-24 12:34:03.543,0,2023-12-04 14:21:29.963,1e818c58-64f4-4004-ae4d-bffbf5a91835,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,13148a65-3721-4dff-a390-127d6a77d543,"Mahal naming kliyente,"
11699,en,mail_RememberPasswordTxt,"If you are having trouble resetting your password, you can contact us at service@martigo.com",2023-03-24 12:34:26.203,0,,62ee6c28-a2de-44d2-b20a-971a0926aa89,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,"Kung nahihirapan kang mag-reset ng iyong password, maaari kang makipag-ugnayan sa amin sa service@martigo.com."
11700,en,mail_RememberPasswordBtn,Click here to change your password.,2023-03-24 12:35:24.083,0,,61269c3f-743f-43a6-9cdb-4fbf55ea76b6,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Mag-click dito upang palitan ang iyong password.
11712,en,mailNoHandLuggage,"No Hand Luggage
",2023-03-24 13:05:32.203,0,,ebf2a2f1-94da-4689-9863-9eb903b25348,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Walang carry-on na bagahe
11715,en,mail_price_changed,The prices have changed to,2023-03-24 15:04:02.980,0,,6bad6b59-9714-41a5-a0e1-17369b58a244,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Nagbago ang mga presyo sa
21691,en,mail_price_alert,Price Alert,2023-03-27 10:18:51.477,0,,b90fd3c3-46b7-41b1-8dd0-fecec03fe521,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Alerto sa Presyo
21692,en,mail_price_footer_txt1,"Our team is waiting for you!
",2023-03-27 10:19:13.667,0,,b130e780-9e21-4be8-a793-e15d3623203c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Naghihintay sa iyo ang aming koponan!
21693,en,mail_price_footer_txt2,Customer matters are very important to us.You can reach our free customer support at any time. We are available to you by email at service@martigo.com or by phone  Our team will support you with rebooking and cancellation request.,2023-03-27 10:20:11.513,0,,18d9239f-a13e-4f37-999d-3e7c04741eb2,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Mahalaga sa amin ang mga pangangailangan ng aming mga customer. Maaari ninyo kaming kontakin sa aming libreng customer support anumang oras. Makipag-ugnayan sa amin sa pamamagitan ng email sa service@martigo.com o sa telepono. Tutulungan kayo ng aming koponan sa mga kahilingan para sa muling pag-book at pagkansela.
21694,en,mail_price_footer_txt3,Please keep in mind that in most cases cancellations or changes are not possible.There are the rules of the airlines.,2023-03-27 10:20:44.007,0,,94e37eb4-6bcc-4321-91ac-6e6e33bebcd3,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,"Mangyaring tandaan na sa karamihan ng mga kaso, ang pagkansela o pagbabago ng tiket ay hindi posible. Ito ay nakabatay sa mga patakaran ng mga airline."
21695,en,mail_price_footer_txt4,The price alarm is no longer needed?	,2023-03-27 10:21:08.033,0,,4326d099-85c5-4238-a2ec-f064c9e8751c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Hindi na ba kailangan ang alerto sa presyo?
21696,en,mail_ClearPriceAlert,Clear Price Alert,2023-03-27 10:21:34.673,0,,b6ef5b6d-8634-4ee7-ad6e-e891b4dbfe2c,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Tanggalin ang alerto sa presyo
21769,en,mail_footer_txt,"<p>
      <strong>
        <span style=""color: #d80850;"">Did you know?</span>
      </strong>
    </p>
      <p><b>Important informations:</b>
        <br>It is recommended to be at the airport at least two hours before the flight.
      <br>The entry regulations and vaccination requirements of the country of arrival must be clarified before the trip and the passenger is liable for this.
      <br>During the trip all passengers have to have all their travel documents.
      <br>Some airlines may request the credit card with which the booking was made. martiGO.com is the agent between the customer and the airline.
      <br>For your baggage allowance, please check the Passenger Information section at the top.
      <br>Online check-in is required before departure</p>",2023-03-28 09:29:51.840,0,,3d667802-91b1-4bbf-bc6d-8304c30daa08,13148a65-3721-4dff-a390-127d6a77d543,,"<p><strong><span style='color: #d80850;'>Alam mo ba?</span></strong></p><p><b>Mahalagang impormasyon:</b><br>Inirerekomenda na nasa paliparan ka nang hindi bababa sa dalawang oras bago ang flight.<br>Dapat linawin ang mga regulasyon sa pagpasok at ang mga kinakailangan sa pagbabakuna ng bansang patutunguhan bago ang biyahe; ang pasahero ang mananagot para rito.<br>Sa panahon ng biyahe, dapat dalhin ng lahat ng pasahero ang lahat ng kanilang mga dokumento sa paglalakbay.<br>Maaaring hingin ng ilang airline ang credit card na ginamit sa pag-book. Ang martiGO.com ang ahente sa pagitan ng customer at ng airline.<br>Para sa pinahihintulutang dami at timbang ng bagahe (baggage allowance), mangyaring tingnan ang seksyong 'Impormasyon ng Pasahero' sa itaas.<br>Kinakailangan ang online check-in bago ang pag-alis.</p>"
21770,en,mail_footer_txt2,"<p>Customer matters are very important to us.You can reach our free customer support at any time. We are available to you by email at 
      <span style=""color: #000000;"">
      <strong>
        <a style=""color: #000000;"" href=""mailto:service@martigo.com"">service@martigo.com</a>
      </strong>
    </span> or by phone at <span style=""color: #000000;"">
      <strong>
        <a style=""color: #000000;"" href=""tel:{PhoneChanel}"">{PhoneChanel}</a>
      </strong>
    </span>

       </p>
  <p>
    <strong>Have nice Flight!</strong>
  </p>",2023-03-28 09:31:28.517,0,2023-03-30 11:23:14.200,55933d89-c365-4031-8596-eff575dd7d99,13148a65-3721-4dff-a390-127d6a77d543,13148a65-3721-4dff-a390-127d6a77d543,"<p>Mahalaga sa amin ang bawat customer. Maaari mong kontakin ang aming libreng customer support anumang oras. Maaabot mo kami sa email sa 
      <span style=""color: #000000;"">
      <strong>
        <a style=""color: #000000;"" href=""mailto:service@martigo.com"">service@martigo.com</a>
      </strong>
    </span> o sa telepono sa <span style=""color: #000000;"">
      <strong>
        <a style=""color: #000000;"" href=""tel:{PhoneChanel}"">{PhoneChanel}</a>
      </strong>
    </span>

       </p>
  <p>
    <strong>Magandang paglipad!</strong>
  </p>"
21783,en,mail_TrustedShopTxt,"First of all we would like to thank you for joining the martiGO family and wish you and your family a wonderful time with our content. To measure and optimize our service quality we would appreciate a click on the button below. Between all people who have rated there is a monthly contest in which you can win a flight ticket to your desired city.
<br>
<br>
We wish you a nice flight and stay healthy!
Your martiGO team
<br> Please click on the button and share your comment",2023-03-28 13:11:55.380,0,2023-06-23 17:36:00.597,8da054c6-ece3-4781-9760-fbb7d132b143,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,5c65c7fa-cc58-4cae-a754-58a091feab8e,"Una sa lahat, nais naming magpasalamat sa pagsali ninyo sa martiGO family at hangarin namin na magkaroon kayo at ang inyong pamilya ng isang kahanga‑hangang karanasan sa aming mga nilalaman. Upang masukat at mapa‑optimize ang kalidad ng aming serbisyo, ikalulugod namin kung i-click ninyo ang button sa ibaba. Sa lahat ng nag‑rate, may buwanang paligsahan kung saan maaari kayong manalo ng tiket ng flight papunta sa siyudad na ninanais ninyo.<br><br>Nais naming kayo’y magkaroon ng magandang paglipad at manatiling malusog!<br>Ang inyong martiGO team<br>Mangyaring i-click ang button at ibahagi ang inyong komento."
21784,en,mail_TrustedShopBtn,Rate us,2023-03-28 13:12:37.557,0,,7cdacd43-f334-457b-b88b-eb017c29a45a,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Paki-rate po kami
30274,en,mail_ticket_title,Ticket Confirmation,2023-04-20 12:00:07.443,0,,4cd4480f-f460-4e94-a49e-f56f2c7e2bca,cf63064c-a90d-4176-8aff-08f89e0bd675,,Kumpirmasyon ng Tiket
30275,en,mail_password_recovery_title,Password Reset,2023-04-20 12:00:20.553,0,,a5af0ff9-2ec4-41c3-8fa0-2d63464f6202,cf63064c-a90d-4176-8aff-08f89e0bd675,,Pag-reset ng password
30276,en,mail_trustedshop_title,Rate us!,2023-04-20 12:00:33.467,0,,cf69ae04-7527-4302-9f12-c52ea8150e35,cf63064c-a90d-4176-8aff-08f89e0bd675,,Paki-rate po kami!
30277,en,mail_price_alarm_title,Price Alert,2023-04-20 12:00:44.787,0,,41c3a991-a787-4a72-b185-238a0fd39352,cf63064c-a90d-4176-8aff-08f89e0bd675,,Abiso ng Presyo
30443,en,not_now_IsTemporary,"
The selected flight does not have any available seats. We would be pleased to offer you alternative flights that are currently available.",2023-05-26 10:51:21.357,0,,b6f86247-1bf6-464a-9a4e-09121d250d24,1e6feecc-8a49-4062-930a-be91dce51412,,Walang bakanteng upuan ang napiling flight. Ikinagagalak naming ialok sa iyo ang mga alternatibong flight na kasalukuyang magagamit.
30459,en,add_baggage_note,You can add luggage by calling our free call center.,2023-05-31 11:26:32.640,0,,03f0e274-ca75-46ae-8e4b-a09a6d348163,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Maaari kang magdagdag ng bagahe sa pamamagitan ng pagtawag sa aming libreng call center.
30480,en,PackagesBookingBtn,Continue,2023-06-07 10:23:35.623,0,,6ed4be9c-23cf-41da-a03f-c0e4be7eceba,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Magpatuloy
30500,en,baggage_area_title,Extra baggage required?,2023-06-09 16:53:35.070,0,2024-05-22 11:29:20.927,88a5c076-2e81-4c92-be2e-9dd36841903f,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Kailangan ba ng dagdag na bagahe?
30510,en,baggage_area_no_baggage,No Thanks,2023-06-09 16:57:50.243,0,2024-05-22 11:29:20.923,3e7506c1-cc02-4309-b497-39f79f65f24e,5c65c7fa-cc58-4cae-a754-58a091feab8e,,"Hindi, salamat"
30525,en,baggage_area_description,Add affordable luggage now,2023-06-09 17:04:39.980,0,2024-05-22 11:29:20.923,69c6bf7a-92e6-4ab6-b7c9-60bd13a9dd74,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Magdagdag ng abot-kayang bagahe ngayon
30540,en,package_popup_edit,Return,2023-06-09 17:11:07.983,0,,08c35e94-6faf-4165-ab0c-2d462768e4c8,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Pagbalik
30555,en,mail_CheckInTxt,"For your flight with the ticket number {Ticketno} it is necessary to carry out online check-in. Please note that you are not allowed to take luggage with you for this flight. You can either call us on the phone number <a href=""el: ephonechanel}""> {phonechanel} </a> or contact us via WhatsApp to use our service.",2023-06-09 17:16:51.843,0,,6932933f-7e72-4afe-b195-97a054367fa3,5c65c7fa-cc58-4cae-a754-58a091feab8e,,"Para sa iyong flight na may ticket number {Ticketno}, kinakailangan ang online check-in. Pakitandaan na hindi ka pinapayagang magdala ng bagahe para sa flight na ito. Maaari mo kaming tawagan sa numerong <a href=""el: ephonechanel}""> {phonechanel} </a> o makipag-ugnayan sa amin sa pamamagitan ng WhatsApp upang magamit ang aming serbisyo."
30571,en,buggage_selection_valid_message,Select your luggage.,2023-06-12 15:46:07.107,0,2024-05-22 12:00:29.897,7350caf9-60cb-404e-8dba-77acc555565a,5c65c7fa-cc58-4cae-a754-58a091feab8e,5c65c7fa-cc58-4cae-a754-58a091feab8e,Piliin ang iyong bagahe.
31675,en,recommendation_label,Recommended,2023-06-21 13:37:31.220,0,2024-05-22 11:29:20.983,68dfab8e-2000-4ed2-be07-21434a507c9d,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Inirerekomenda
31690,en,included_in_price_label,Included,2023-06-21 13:51:15.063,0,2024-05-22 11:29:20.960,9e30d0a6-8f86-462e-8b6a-b05672ee0d46,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Kasama
31710,en,invalid_character,The name should only contain the alphabet [A-Z].,2023-06-30 12:10:28.513,0,,1b6e2494-7666-40ea-afb4-76433851aa62,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Ang pangalan ay dapat maglaman lamang ng mga titik ng alpabeto [A–Z].
31728,en,selected_tariff,Selected Tariff,2023-06-30 12:28:30.093,0,2024-05-22 11:29:21.000,546f9902-4919-4761-a6d3-75d44ecb0342,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Napiling Taripa
31742,en,mail_departure_label,Outbound flight information,2023-06-30 12:44:28.353,0,,364d8db2-eb19-46fb-91e6-5b46d8630ca7,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Impormasyon ng papalabas na flight
31757,en,mail_arrival_label,Return flight information,2023-06-30 12:56:25.040,0,,c757cd3d-32d7-4342-8c9c-13ecd2bbd31b,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Impormasyon ng flight pabalik
31774,en,couple_package_label,What is included in your package?,2023-07-18 11:06:07.860,0,,7f2ab53f-30b3-4164-a558-e38a7306f455,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Ano ang kasama sa iyong package?
31793,en,service_package_title,Choose your flight fare,2023-08-25 16:30:06.170,0,2024-05-22 11:29:21.000,5770fdda-a08e-4bf9-a222-b01309c22acc,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Piliin ang pamasahe para sa iyong flight
31812,en,invalid_grant,Please confirm your user.,2023-09-29 10:33:51.567,0,,ee8c00ef-7656-4a2c-9ce8-4d1057a6f391,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pakikumpirma ang iyong account.
31826,en,personal_item,1 X Personal item,2023-10-31 08:25:24.027,0,2024-05-22 11:29:20.980,a2636182-5305-484a-a341-92b67ee46b3b,13148a65-3721-4dff-a390-127d6a77d543,13148a65-3721-4dff-a390-127d6a77d543,1 pirasong personal na gamit
31853,en,mail_OldSale,View Your Flights,2023-12-05 21:48:56.390,0,,7edcc6fe-d2e2-4112-a680-2fe422ca209e,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Tingnan ang iyong mga flight
31854,en,mail_OldSale_txt,"We have good news for you! Now, checking the tickets you've purchased before logging into your account is much easier.",2023-12-05 21:50:54.047,0,,186d91c1-519e-4f92-a40f-fa2c6725496e,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,"May magandang balita kami para sa iyo! Ngayon, mas madali nang tingnan ang mga tiket na binili mo kahit hindi ka pa nagla-log in sa iyong account."
31885,en,invalid_username_or_password,Invalid username or password,2024-01-02 11:30:34.643,0,,b5a04997-f02b-4c58-9e1c-dcf968fb507b,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Hindi wasto ang username o password
31897,en,best_price_time_label,The best price and The shortest,2024-01-18 15:14:26.797,0,2024-05-22 11:29:20.927,8483fda7-bfbc-4d93-80f8-c0df491aa8d7,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Pinakamurang presyo at pinakamaikling biyahe
33022,en,PackageExchange,Flexible ticket,2024-02-19 17:36:17.407,0,2024-05-22 11:29:20.973,f39c940c-6519-4e20-a3e0-3d3edad05b55,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Flexible na tiket
33039,en,PackageRefund,Refundable Ticket,2024-02-19 17:44:03.103,0,2024-05-22 11:29:20.973,015c315a-b04e-4577-a054-555ff5eef53f,5c65c7fa-cc58-4cae-a754-58a091feab8e,,Tiket na Maaaring I-refund
33053,en,middle_name,Middle_Name,2024-03-05 16:33:41.840,0,,c17af999-1080-4254-af82-039041ac2038,8e78aa62-5132-4e2f-9a18-eb3eaa9902a1,,Gitnang Pangalan
33056,en,ticket_description_area_pre_reservation,"Your ticket order has been received and pre-approved. This stage means that your ticket has not yet been finalized. When your ticket is confirmed, you will receive another email containing all the details.",2024-03-20 11:29:41.960,0,,a29527d0-4458-4cf8-99b5-66e2bc4290e7,13148a65-3721-4dff-a390-127d6a77d543,,"Natanggap at paunang naaprubahan ang iyong order ng tiket. Nangangahulugan ang yugtong ito na hindi pa tuluyang na-finalize ang iyong tiket. Kapag nakumpirma na ang iyong tiket, makakatanggap ka ng isa pang email na naglalaman ng lahat ng mga detalye."
33057,en,ticket_flight_confirm_pre_reservation,Pre-Reservation,2024-03-20 11:30:04.853,0,,4d69b156-74ca-4c23-95ca-0ea8ceb2e38e,13148a65-3721-4dff-a390-127d6a77d543,,Paunang Reserbasyon
33132,en,gdpr_title,Privacy Policy,2024-03-22 15:31:33.677,0,2024-03-22 15:31:33.677,74779B0A-614B-4991-A0F1-7C306517CFE8,-1,-1,Patakaran sa Privacy
