Id;Lang;Code;Definition;CreateDate;IsDeleted;UpdateDate;GUID;CreateUserId;UpdateUserId;Definition_Translated_az
11451;tr;M_MealCode;Yemek;2023-03-01 09:47:27.490;0;2023-03-02 12:15:08.140;44f47b55-72f5-4c1d-94b6-f8c1dba7047b;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Yemək
11452;tr;MA_MealCode;Amarikan Yemek;2023-03-01 09:48:07.617;0;2023-03-02 12:15:36.213;a19852d9-285b-4941-a946-5bac8337b949;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Amerikan Yeməkləri
11453;tr;MD_MealCode;Ana ve Akşam Yemeği;2023-03-01 09:48:50.983;0;2023-03-02 12:16:12.450;d1d51b64-d742-4f57-801d-86a102d792a5;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Ana və Akşam yeməyi
11455;tr;N_MealCode;Yemek  içeriği yok ;2023-03-01 09:51:09.457;0;2023-03-02 12:17:48.737;55f17e9e-aa3f-4cde-a234-65538b2d444b;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Yemək içində məzmun yoxdur
11456;tr;O_MealCode;Soğuk Yemek;2023-03-01 09:51:35.673;0;2023-03-02 12:18:08.203;20ebff42-f941-4648-bcc7-d87a5b7b52cf;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Soğuk yemək
11457;tr;P_MealCode	;Ücretsiz Alkol ;2023-03-01 09:53:38.840;0;2023-03-02 12:18:39.117;15f937f9-514a-4528-a346-39f6f65a0146;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Pulsuz alkohol
11458;tr;R_MealCode;Aperitif;2023-03-01 09:54:17.567;0;2023-03-02 14:25:41.617;a7a2c7fc-7288-40b7-98e1-acfeda6b184d;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;14559dca-02b0-4708-8849-78ec823fbcc6;"Aperitif

Translation:
Əpəritif"
11459;tr;S_MealCode;Atıştırmalık;2023-03-01 09:54:37.987;0;2023-03-02 12:20:09.310;0fd146f1-1511-43b7-89a8-caa88fe7216d;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Qəlyanaltı
11460;tr;V_MealCode;Ücretli İçecek;2023-03-01 09:55:05.663;0;2023-03-02 12:28:57.940;672ccc3a-8e26-4263-9c4b-b361e4252fdf;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Mükafatlandırılmış İçki
11461;tr;show_all_connections;Aktarma detaylarını göster;2023-03-01 12:59:51.937;0;2024-05-22 12:05:56.787;48a026df-6130-4dd4-b177-bfcaffe99e93;14559dca-02b0-4708-8849-78ec823fbcc6;;Kargo yükünləmə detallarını göstərin
11654;tr;between_stop_notification;Teknik duraklar;2023-03-06 14:54:06.600;0;2024-05-22 12:05:18.450;a3d6aafc-0df6-4d7b-a56c-525ed7118f55;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;Texniki dayanacaqlar
11662;tr;mail_DearCustomer;Merhaba;2023-03-08 09:19:30.090;0;2023-03-24 10:25:29.963;2959a07c-7706-4e3f-9731-e165a520a283;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Salam
11663;tr;mail_RememberPassword;Parola Sıfırlama;2023-03-08 09:19:53.983;0;;90c60a99-0df1-4211-acb2-dd565a8a3c65;13148a65-3721-4dff-a390-127d6a77d543;;İstehsalçı müvafiq bilgiləri daxil etmədini tələb edir
11664;tr;mail_RememberPasswordTxt;"Parola sıfırlama konusunda bir sorun yaşıyorsanız <a href='mailto:service@martigo.com' style='color: #42454A; font-weight: bold;'>service@martigo.com</a> adresinden bize ulaşabilirsiniz.";2023-03-08 09:20:20.403;0;;7cc5bf22-647e-4db3-8900-dcd20ef03571;13148a65-3721-4dff-a390-127d6a77d543;;"Müraciət üçün <a href='mailto:service@martigo.com' style='color: #42454A; font-weight: bold;'>service@martigo.com</a> ünvanına müraciət edərək şifrəni sıfırlama problemi yaşadıqda bizə başvura bilərsiniz."
11665;tr;mail_RememberPasswordBtn;Şifrenizi değiştirmek için tıklayınız;2023-03-08 09:20:40.067;0;;68af3382-5436-4a6b-b156-47472dc85801;13148a65-3721-4dff-a390-127d6a77d543;;Parolunuzu dəyişmək üçün buraya sıxın
11666;tr;mail_UserInformation;Kullanıcı Bilgileri;2023-03-08 09:20:59.637;0;;0e1b19cd-977e-42ae-98f6-91f65a960dcb;13148a65-3721-4dff-a390-127d6a77d543;;İstifadəçi Məlumatları
11667;tr;mail_UserConfirm;Üyelik Doğrulama;2023-03-08 09:21:16.227;0;;eab2c2a5-65c5-45c9-8f37-185fb866bf74;13148a65-3721-4dff-a390-127d6a77d543;;İştirak Təsdiqi
11668;tr;mail_UserConfirmTxt;"Üyeliğinizi tamamlamak için son adımdasınız. Aşağıdaki bağlantıya tıklayarak üyeliğinizi onaylayabilirsiniz. Onaylama konusunda bir sorun yaşıyorsanız <a href='mailto:service@martigo.com' style='color: #42454A; font-weight: bold;'>service@martigo.com</a> adresinden bize ulaşabilirsiniz.";2023-03-08 09:21:36.337;0;;1301b4ac-1480-4eab-b16a-59cca9e772d9;13148a65-3721-4dff-a390-127d6a77d543;;"Müraciətinizi başa vurmağın son addımındasınız. Üzvlüyünüzü təsdiqləmək üçün aşağıdakı bağlantıya klikləyərək təsdiqləyə bilərsiniz. Təsdiqləmə ilə bağlı bir problem yaşayırsınızsa, bizi <a href='mailto: service@martigo.com' style='color: #42454A; font-weight: bold;'> service@martigo.com </a> ünvanından əlaqə saxlaya bilərsiniz."
11669;tr;mail_UserConfirmBtn;Doğrulamak için buraya tıklayınız;2023-03-08 09:21:53.717;0;;3ef85db6-de9a-4182-834e-ae76ba0acba0;13148a65-3721-4dff-a390-127d6a77d543;;Doğruluğunu doğrulamaq üçün buraya basın
11670;tr;mail_footer_txt;"<p>
      <strong>
        <span style=""color: #d80850;"">Biliyormuydun?</span>
      </strong>
    </p>
    <p>
      <strong>Önemli Bilgiler:</strong>
      <br>Uçuşundan en az iki saat öncesinde havaalanında bulunman tavsiye edilir. <br>Seyahat edeceğin ülkenin kimlik, vize ve aşı gibi şartları hakkında bilgi edinmek ve uymak yolcu sorumluluğundadır. Bundan dolayı olusacak sorunlar yolcunun sorumluluğundadır. <br>Seyahat esnasında tüm yolcular kimlik evraklarını yanlarında bulundurmak zorundadır. <br>Bazı hava yolu şirketleri rezervasyonun ödenmesinde kullanılan kredi kartını fiziksel olarak görmek istemektedir. <br>Rezervasyonun anlaşmalı havayolu şirketlerinde tarafımızca onaylattırılmıştır, martiGO.com bu kapsamda sadece aracı olarak değerlendirilmektedir. <br>Bagaj haklarınızı için lütfen üst kısımda yer alan Yolcu Bilgileri kısımını kontrol ediniz. <br>Kalkıştan önce online check-in yapılması gerekmektedir.
    </p>";2023-03-09 07:16:11.840;0;2023-03-28 09:24:30.403;8a0acd16-b9cd-49f5-85e0-0df10b8b3a2f;13148a65-3721-4dff-a390-127d6a77d543;13148a65-3721-4dff-a390-127d6a77d543;"Mən biliyirdim?
Əsas Məlumatlar:
Uçuşdan ən az iki saat əvvəl hava limanında olmağı tövsiyə edirik.  Seyahət edəcəyiniz ölkənin identifikasiya, viza və peyvənd kimi şərtləri barədə məlumat əldə etmək və riayət etmək səyahətçinin məsuliyyətidir. Bu səbəbdən yaranacaq problemlər səyahətçinin məsuliyyətidir. Seyahət zamanı bütün səyahətçilərin identifikasiya sənətlərini yanlarında saxlamaq mütləqdir. Bir çox hava yolu şirkətləri rezervasyonun ödənişində istifadə edilən kredit kartını fiziki olaraq görmək istəyirlər. Rezervasyon müqavimətli hava yolu şirkətlərində tərəfimizdən təsdiqləndirilmişdir, martiGO.com bu əlamətdar olaraq yalnız vasitəçi kimi dəyərləndirilir. Bagaj haqlarınız üçün xahiş edirik yuxarıda yerləşən Sərnişin Məlumatlarını yoxlayın. Qalxmından əvvəl onlayn qeydiyyatdan keçilməlidir."
11671;tr;reservation_number_label;Rezervasyon Numarası;2023-03-15 12:42:56.417;0;2024-05-22 12:05:56.770;0c68a4c9-7ae2-45df-9165-00a1ad72573e;14559dca-02b0-4708-8849-78ec823fbcc6;;Rezervasiya Nömrəsi
11679;tr;mail_price_alert;Fiyat Alarmı;2023-03-20 15:02:27.507;0;;d470f1a0-ce7c-414e-a2b2-26d186df2d30;13148a65-3721-4dff-a390-127d6a77d543;;Qiymət Alarmı
11680;tr;mail_price_changed;Fiyatlar değişti;2023-03-20 15:02:43.803;0;;3ab1883c-93e0-4e12-bad0-39734e87fd4a;13148a65-3721-4dff-a390-127d6a77d543;;Qiymətlər dəyişdi.
11681;tr;mail_price_footer_txt1;Yardım için burdayız;2023-03-20 15:03:02.807;0;2023-03-24 12:46:38.807;d1517f04-4197-4f26-ad04-1283600b6e1a;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Kömək üçün burdayıq
11682;tr;mail_price_footer_txt2;"Değişiklik ve iptal talepleriniz için  mail ile  <a href='mailto:service@martigo.com' style='color: #42454A; font-weight: bold;'>service@martigo.com</a> yada telefon ile  <a href='tel:+43%201%2090%2094%20500' rel='noopener' style='text-decoration: underline; color: #42454a;' target='_blank' title='tel:+43 1 90 94 500'><strong>+43 1 90 94 500</strong></a>";2023-03-20 15:03:24.530;0;2023-03-24 12:48:59.427;db226c00-b570-4332-8915-7bbefd76c620;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;"Dəyişiklik və ləğv tələbləriniz üçün  <a href='mailto:service@martigo.com' style='color: #42454A; font-weight: bold;'>service@martigo.com</a> elektron poçt ilə və ya telefon ilə  <a href='tel:+43%201%2090%2094%20500' rel='noopener' style='text-decoration: underline; color: #42454a;' target='_blank' title='tel:+43 1 90 94 500'><strong>+43 1 90 94 500</strong></a>"
11683;tr;mail_price_footer_txt3; Mevcut Lütfen çoğu tarifede değişiklik veya cogu zaman iptal mümkün değildir. Burda havayollarının kuralları geçerlidir.;2023-03-20 15:03:42.563;0;2023-03-24 12:49:21.053;58a45324-5220-44cc-b46a-127d7b1ed649;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Mövcuddur. Əks təqdirdə, çox zaman dəyişiklik və ya ləğv mümkün deyil. Burada aviokoysulları keçərlidir.
11684;tr;mail_price_footer_txt4;Fiyat alarma ihtiyacın yok mu?;2023-03-20 15:03:58.433;0;2023-03-24 12:49:50.830;a83537b4-2c0d-4249-bc57-d2f1a19383b2;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Qiymət alarmına ehtiyacın yoxdur?
11685;tr;mail_ClearPriceAlert;Fiyat alarmını Sil;2023-03-20 15:04:14.790;0;2023-03-24 12:50:18.627;3bc493b0-ee67-485d-a412-0476f59c232d;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Qiymət alarmını silin
11687;tr;mail_footer_txt2;"<p>U&ccedil;uşunuzla ilgili herhangi bir bilgi ihtiyacınız olursa iletişim sayfamızdan, <span style=""color: #000000;"">
      <strong>
        <a style=""color: #000000;"" href=""mailto:service@martigo.com"">service@martigo.com</a>
      </strong>
    </span> adresimizden veya <span style=""color: #000000;"">
      <strong>
      <a style=""color: #000000;"" href=""tel:{PhoneChanel}"">{PhoneChanel}</a>
      </strong>
    </span> numaralı telefonumuzdan da bize 7 g&uuml;n 24 saat ulaşabilirsiniz. </p>
  <p>
    <strong>İyi u&ccedil;uşlar dileriz!</strong>
  </p>";2023-03-24 11:38:11.607;0;2023-03-30 11:25:04.320;272e2798-82ab-4058-a2c8-d5b05b034901;13148a65-3721-4dff-a390-127d6a77d543;13148a65-3721-4dff-a390-127d6a77d543;"<p>Uçuşla bağlı olan hər hansı bir məlumatınız varsa, bizə əlaqə səhifəmizdən, <span style=""color: #000000;"">
      <strong>
        <a style=""color: #000000;"" href=""mailto:service@martigo.com"">service@martigo.com</a>
      </strong>
    </span> ünvanından və ya <span style=""color: #000000;"">
      <strong>
      <a style=""color: #000000;"" href=""tel:{PhoneChanel}"">{PhoneChanel}</a>
      </strong>
    </span> nömrəli telefonumuzdan da 7/24 bizə əlaqə saxlaya bilərsiniz. </p>
  <p>
    <strong>Uğurlu uçuşlar!</strong>
  </p>"
11711;tr;mailNoHandLuggage;El Bagajı Yok;2023-03-24 13:04:48.527;0;;02c338f8-d82f-4adf-a14e-91898a5e1fba;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;;Bavul yoxdur
21781;tr;mail_TrustedShopBtn;Bizi Değerlendirin ;2023-03-28 11:28:39.343;0;2023-03-28 13:08:40.310;cb2de486-296f-4aaf-a1dc-36a15a0440e2;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Bizimlə dəyərləndirin
21782;tr;mail_TrustedShopTxt;"Öncelikle Martigo ailesine katıldığınız için teşekkür eder Hizmet kalitesini ölçmek ve iyileştirmek adına deneyim sürecinizi aşağıdaki butona tıklayarak değerlendirirseniz memnun oluruz. Değerlendirme yapan üyelerimiz arasında her ay yapılacak çekiliş ile istediğiniz şehire 1 bilet hediye ediyoruz
<br>
<br>
Tekrar iyi uçuşlar dileriz
Sağlıcakla kalın..
<br> Lütfen düğmeye tıklayın ve yorumunuzu paylaşın
";2023-03-28 11:29:07.383;0;2023-06-23 17:36:23.123;655e6136-ee58-48d1-a400-8bd6a4e8c7e6;13148a65-3721-4dff-a390-127d6a77d543;5c65c7fa-cc58-4cae-a754-58a091feab8e;"Əvvəlcə Martigo ailəsinə qoşulduğunuz üçün təşəkkür edirik. Xidmət keyfiyyətini qiymətləndirmək və yaxşılaşdırmaq üçün təcrübə prosesinizi qiymətləndirərək məmnun olardıq. Qiymətləndirici üzvlərimiz arasında ayda bir keçiriləcək çekilişlə də istədiyiniz şəhərə 1 bileti hədiyyə edirik.
<br>
<br>
Təkrar uçuşlarınızda xoş istirahətlər arzulayırıq.
Sağ olun...
<br> Zəhmət olmasa düyməyə basın və reyinizi paylaşın."
21800;tr;mail_ticket_title;Bilet Maili;2023-04-03 16:10:47.393;0;;c5f28068-6ae5-48f2-a2fa-4f7415b6f676;14559dca-02b0-4708-8849-78ec823fbcc6;;Bileti Maili
21801;tr;mail_password_recovery_title;Şifre Sıfırla;2023-04-03 16:11:16.340;0;;dcabebe5-5ac3-47f0-b1cd-60b229e3d54d;14559dca-02b0-4708-8849-78ec823fbcc6;;Şifrəni sıfırla
21802;tr;mail_trustedshop_title;Bizi Değerlendirin;2023-04-03 16:11:36.817;0;;ad0acf2a-fdb8-4344-9ee1-76a88b1fb655;14559dca-02b0-4708-8849-78ec823fbcc6;;Bizi qiymətləndirin
21803;tr;mail_price_alarm_title;Fiyat Alarmı;2023-04-03 16:12:01.877;0;;de548734-06ac-4758-bfd5-7fcddd6f4333;14559dca-02b0-4708-8849-78ec823fbcc6;;Qiymət alarmı
30440;tr;add_baggage_note;Ücretsiz çağrı merkezimizi arayarak bagaj ekletebilirsiniz.;2023-05-05 13:16:06.143;0;;8d6a483b-b84c-4efa-aa7d-a2b2e56d3786;14559dca-02b0-4708-8849-78ec823fbcc6;;Pulsuz zəng mərkəzimizi zəng edərək baqaj əlavə edə bilərsiniz.
30441;tr;mail_CheckInTxt;"Bilet numarası {ticketno} ile uçuşunuz için çevrimiçi check-in yapmanız gerekir. Bu uçuş için yanınızda bagaj almanıza izin verilmediğini lütfen unutmayın. Bizi <a href=""el: ephonechanel }""> {Phonechanel} </a> telefon numarasından arayabilir veya hizmetimizi kullanmak için WhatsApp aracılığıyla bizimle iletişime geçebilirsiniz.";2023-05-15 12:49:27.967;0;2023-06-09 17:16:29.053;2bc78dfd-ba67-497f-8db5-68cf03449fe0;13148a65-3721-4dff-a390-127d6a77d543;5c65c7fa-cc58-4cae-a754-58a091feab8e;Məntiqsiz taşıdığınızda, qarşınıza əyani sınama əlavə edir. Əndirilmiş dialoğunuza uyğun ruhlu əlaqə vasitəsilə Biz ilə əlaqə saxlaya bilərsiniz.
30442;tr;not_now_IsTemporary;Seçtiginiz uçuşta artık bos koltuk bulunmamaktadır. Size mevcut alternatif uçuslar sunabiliriz.;2023-05-25 18:03:06.253;0;2023-05-26 10:48:31.773;81971017-a905-4a51-bcb9-48cf52d3267d;13148a65-3721-4dff-a390-127d6a77d543;1e6feecc-8a49-4062-930a-be91dce51412;Seçdiyiniz uçuşda artıq boş oturacaq yeri yoxdur. Biz size mövcud əlavə uçuşlar təklif edə bilərik.
30458;tr;PackagesBookingBtn;"Devam
";2023-05-29 11:05:18.043;0;2023-06-07 10:24:12.377;aae9937a-483c-4947-a795-4a240150dd72;13148a65-3721-4dff-a390-127d6a77d543;5c65c7fa-cc58-4cae-a754-58a091feab8e;Davam
30474;tr;baggage_area_title;Ekstra bagaj istermisiniz ?;2023-06-02 12:08:05.037;0;2024-05-22 12:05:56.720;f9e98a9a-e234-48c5-a09c-72c262f6204d;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;Əlavə bavulu istəyirsiniz?
30475;tr;baggage_area_description;Şimdi ucuz bagaj ekleyin;2023-06-02 12:08:18.693;0;2024-05-22 12:05:56.720;2f1f4197-f55b-4fb3-8258-7e8a559e15ac;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;İndi ucuz yük əlavə edin
30476;tr;baggage_area_no_baggage;Hayır, teşekkürler;2023-06-02 12:09:16.467;0;2024-05-22 12:05:56.720;040132a3-53c6-43ed-9c28-de61aa66dbd2;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;Xeyir, sağ olun
30477;tr;package_popup_edit;Geri;2023-06-02 12:10:26.133;0;2023-06-09 17:10:24.617;6ce04f68-f266-4fa3-b5e7-1ba693be5c6f;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;Geriyə
30478;tr;buggage_selection_valid_message;Bagajınızı seçin.;2023-06-02 14:47:34.633;0;2024-05-22 12:05:18.450;34ace242-aeab-4ea9-bc6b-ee8816316571;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;Valizinizi seçin.
31670;tr;recommendation_label;Tavsiye;2023-06-19 12:39:37.370;0;2024-05-22 12:05:56.770;11bf7aea-eab7-4e8b-8264-0c9ddb7b43fa;14559dca-02b0-4708-8849-78ec823fbcc6;14559dca-02b0-4708-8849-78ec823fbcc6;Məsləhət
31671;tr;selected_tariff;Seçilen Tarife;2023-06-19 12:43:34.697;0;2024-05-22 12:05:56.787;3bdee716-5339-4b18-87dc-94c7fdf8ae1b;14559dca-02b0-4708-8849-78ec823fbcc6;;Seçilmiş Tarifə
31674;tr;included_in_price_label;Fiyata dahil bagaj;2023-06-21 12:53:28.090;0;2024-05-22 12:05:56.750;f008c4ff-03d7-45ce-b900-092301418079;14559dca-02b0-4708-8849-78ec823fbcc6;;Qiymətə daxil çantalar
31706;tr;invalid_character;Ad yalnızca [A-Z] alfabesini  krakterlerini içermelidir.;2023-06-28 16:48:47.720;0;2023-06-30 12:23:37.603;476ba5e4-af54-47ec-bf7f-f9ffd7dfbd6f;14559dca-02b0-4708-8849-78ec823fbcc6;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;"Mətn:
Yalnız [A-Z] hərflərini içərməlidir."
31707;tr;mail_departure_label;Gidiş uçuş bilgisi;2023-06-29 17:35:28.713;0;2023-06-29 17:38:57.157;29c29f93-534a-4e98-8278-a7fef378a819;14559dca-02b0-4708-8849-78ec823fbcc6;14559dca-02b0-4708-8849-78ec823fbcc6;Yola gedən uçuş məlumatı
31708;tr;mail_arrival_label;Dönüş uçuş bilgisi;2023-06-29 17:35:42.803;0;2023-06-29 17:38:40.903;603aa021-ac35-4c61-91e2-b27d31b0e6ff;14559dca-02b0-4708-8849-78ec823fbcc6;14559dca-02b0-4708-8849-78ec823fbcc6;Qayıtış uçuşun məlumatı
31772;tr;couple_package_label;Paketinize ne dahil?;2023-07-18 10:08:13.033;0;;a50a6033-3092-4912-9dee-293e38eb15cb;14559dca-02b0-4708-8849-78ec823fbcc6;;Sizə nə daxildir?
31789;tr;service_package_title;Uçuş paketinizi seçin;2023-08-01 11:51:41.763;0;2024-05-22 12:05:56.787;05ed2380-a5c5-46de-aa4f-2e6fb95d2809;14559dca-02b0-4708-8849-78ec823fbcc6;5c65c7fa-cc58-4cae-a754-58a091feab8e;Uçuş paketinizi seçin
31790;tr;service_package_description;Check-in bagajınızı şimdi ekleyin. Havaalanına göre% 50’ye kadar daha ucuz!;2023-08-01 11:52:02.967;0;;b695112b-6c1c-4ac5-958e-b1d72e4cc72b;14559dca-02b0-4708-8849-78ec823fbcc6;;Əlavə baqajınızı artıq qeyd edin. Hava limanına əsasən% 50-yə qədər daha ucuzdur!
31791;tr;extra_service_box_title;Paketler ve extra seçenekleri inceleyin;2023-08-25 14:30:22.477;0;;1bd7c3a4-902d-4057-bbd3-07df76df85ca;14559dca-02b0-4708-8849-78ec823fbcc6;;Paketləri və əlavə seçimləri müzakirə edin.
31808;tr;invalid_grant;Lütfen Kullanıcınızı onaylayın ;2023-09-29 10:17:31.867;0;;7fd172fc-f4bb-4630-8923-8bb5741dfbcb;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;;Zəhmət olmasa istifadəçinizi təsdiqləyin
31825;tr;personal_item;1 X Kişisel eşya;2023-10-31 08:25:03.643;0;2024-05-22 12:05:56.767;a7b21887-2702-44de-ae44-b2a47e14045a;13148a65-3721-4dff-a390-127d6a77d543;13148a65-3721-4dff-a390-127d6a77d543;1 X Şəxsi əşya
31844;tr;mail_OldSale;Uçuşlarını Görüntüle;2023-12-04 14:17:39.703;0;;bf6b21f0-b74e-4600-a734-c9bab0144f7e;13148a65-3721-4dff-a390-127d6a77d543;;Uçuşlarını göstər
31845;tr;mail_OldSale_txt;Sana müjdeli bir haberimiz var! Artık üyeliğine giriş yapmadan önce aldığın biletleri kontrol etmek çok daha kolay. Aşağıdaki linke tıklayarak  üyeliğinde biletlerini rahatlıkla görebilirsin ;2023-12-04 14:18:01.003;0;2023-12-05 21:50:24.027;cdefb3bb-ba8b-491f-84be-ccf17dea3b37;13148a65-3721-4dff-a390-127d6a77d543;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;Sənin üçün sevindirici bir xəbərimiz var! Artıq daxil olmadan əvvəl aldığın biletleri yoxlamaq daha da asandır. Aşağıdakı linkə klikləyərək, üzvlüyündə biletini rahatlıqla görə bilərsən.
31846;tr;IsEmailConfirmedUser;Güvenliğiniz için ufak bir adım kaldı! Gelen kutunuzda doğrulama e-postamızı bulup bağlantıya tıklayın.;2023-12-05 11:16:38.297;0;2024-11-05 16:27:21.930;18d1cdac-4619-474a-af6f-ed3d796a6d49;13148a65-3721-4dff-a390-127d6a77d543;yigit;Təhlükəsizliyiniz üçün yalnız bir addım qalıb! Doğrulama e-poçtumuzu gələn qovluqda tapıb bağlantıya tıklayın.
31879;tr;invalid_username_or_password;Geçersiz kullanıcı adı veya şifre;2024-01-02 11:27:43.050;0;;a7665f97-f5fe-4be8-a62c-d72f4a76d169;5c65c7fa-cc58-4cae-a754-58a091feab8e;;Yanlış istifadəçi adı və ya şifrə
31896;tr;best_price_time_label;En iyi fiyat ve En kısa sure;2024-01-18 09:44:44.197;0;2024-05-22 12:05:56.720;e3b87262-457b-4df5-b695-ac4258faa036;13148a65-3721-4dff-a390-127d6a77d543;;Ən yaxşı qiymət və ən qısa müddət
33016;tr;PackageExchange;Değişiklik Mümkün;2024-02-16 17:31:55.157;0;2024-05-22 12:05:56.760;61ed148f-95d2-4f60-898c-60889e44babf;13148a65-3721-4dff-a390-127d6a77d543;5c65c7fa-cc58-4cae-a754-58a091feab8e;Dəyişiklik mümkündür
33017;tr;PackageRefund;İade Mümkün;2024-02-16 17:32:07.857;0;2024-05-22 12:05:56.763;98d8c11d-2ded-4a80-a872-2baa9db828c8;13148a65-3721-4dff-a390-127d6a77d543;5c65c7fa-cc58-4cae-a754-58a091feab8e;Geri qaytarılmaq mümkündür.
33052;tr;middle_name;İkinci İsim ;2024-03-05 16:33:18.953;0;;9dd7552d-426d-497d-8f75-da3694808643;8e78aa62-5132-4e2f-9a18-eb3eaa9902a1;;Əksinə Şəxsiyyət
33054;tr;ticket_flight_confirm_pre_reservation;Ön Rezervasyon Onayınız;2024-03-20 11:28:28.750;0;;b229fb6b-98fc-4576-b8e9-aa16bac09aa3;13148a65-3721-4dff-a390-127d6a77d543;;Sizin rezervasiya qeydiyyatiniz
33055;tr;ticket_description_area_pre_reservation;Bilet siparişiniz alındı ve ön Rezervasyon ile onaylandı. Bu aşama, biletinizin henüz kesinleştirilmediği anlamına gelir. Biletiniz onaylandığında, tüm detayları içeren bir e-posta daha alacaksınız.;2024-03-20 11:28:48.093;0;;21acf188-4f98-4fd6-9659-ae2455f5c3b1;13148a65-3721-4dff-a390-127d6a77d543;;Bilet sifarişiniz qəbul edildi və ön rezervasiya ilə təsdiqləndi. Bu mərhələ, biletinizin hələlik təsdiqlənmədiyi deməkdir. Biletiniz təsdiqlənəndə, bütün detalları olan bir e-mail daha alacaqsınız.
33062;tr;gdpr_title;Sitemizde çerez kullanıyoruz.;2024-03-21 15:54:21.853;0;;5a9df0f9-8299-4a48-a65a-db2c2989154c;13148a65-3721-4dff-a390-127d6a77d543;;Məhbusun saytında faylları istifadə edirik.
33068;tr;gdpr_show_preferences;Buraya tıklayarak izinleri şimdi değiştirebilirsiniz.;2024-03-21 15:55:47.777;0;;21b54251-bace-4561-aade-ab3651c34383;13148a65-3721-4dff-a390-127d6a77d543;;Siz onları klikləyərək icazələri dəyişdirə bilərsiniz.
33070;tr;gdpr_acceptAll;Hepsini kabul et;2024-03-21 15:56:44.110;0;;026eb7c6-adbd-4fc3-91ae-3d1eb51564f4;13148a65-3721-4dff-a390-127d6a77d543;;Hamısını qəbul etmek
33071;tr;gdpr_acceptNecessary;Hepsini reddet;2024-03-21 15:57:03.580;0;;d95a72d8-4198-442b-a330-e93714c5ecfa;13148a65-3721-4dff-a390-127d6a77d543;;Hamısını rədd etmek
33072;tr;gdpr_preferences_title;Çerez özellikleri;2024-03-21 15:57:44.470;0;;0a8f6967-b597-47be-8bce-6ab0815f9d75;13148a65-3721-4dff-a390-127d6a77d543;;Meyvələr və qozun qətnamaları ilə də zəngin olan keksinizi yeyərkən keyfini çıxarın.
33077;tr;gdpr_savePreferences;Mevcut seçimi kabul et;2024-03-21 15:58:58.117;0;;e1ae563f-7675-4612-bd8f-9833d27e144d;13148a65-3721-4dff-a390-127d6a77d543;;Mövcud seçimi qəbul et.
33082;tr;gdpr_sections_title_1;Çerez kullanımı;2024-03-21 16:00:32.143;0;;3e0b98e0-f677-4a05-a6e8-379161b1ab57;13148a65-3721-4dff-a390-127d6a77d543;;Meyvə suallarını istifadə edirik
